id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
201497576,n315887,手机和咖啡杯的颜色是一样的吗？,yes,no,compare,"Yes, both the phone and the coffee cup are black."
20866242,n579256,图片中是否有小冰箱或微波炉？,no,no,logical,"No, there is a refrigerator but it is large."
201079954,n23181,帘子周围是什么？,window,window,query,The draperies are around the window.
201548894,n314171,图片在哪一边？,left,left,query,The picture is on the left of the image.
201573912,n115614,店门口的人行道是什么材质？,concrete,brick,query,The crosswalk is made of cement.
202243820,n296467,洒在小蛋糕上的辅料有多大？,small,large,query,The sprinkles are small.
201573918,n115614,路灯附近的人行横道是什么材质的？,concrete,brick,query,The crosswalk is made of cement.
201974972,n274905,哪种衣服是粉色的？,tank top,outfit,query,The clothing is a tank top.
201974971,n274905,那件粉色的服饰叫什么？,tank top,outfit,query,The clothing item is a tank top.
201974976,n274905,哪种衣服不是粉红色的？,hat,cap,query,The clothing is a hat.
201996743,n250715,这架直升机是开着还是关着？,off,open,choose,The helicopter is off.
20797666,n16656,你有看到猫吗？,yes,yes,verify,"Yes, there is a cat."
20797665,n16656,那只鞋是狗后面吗？,no,no,verify,"No, the shoe is behind a cat."
201974979,n274905,什么样的衣服是无袖的？,tank top,skirt,query,The clothing is a tank top.
201156138,n146522,地上是不是很柔软，被雪覆盖？,no,yes,logical,"No, the field is soft but grassy."
201765651,n488874,那件衬衫是什么颜色的？,white,white,query,The shirt is white.
2046473,n71728,那个幸福的男人是在中间女人的左边还是右边？,right,left,choose,The man is to the right of the woman.
20618932,n126087,谁戴着腕带？,woman,girl,query,The woman is wearing a wristband.
201902515,n435808,路由器在哪边？,left,floor,query,The router is on the left of the image.
201303404,n518912,裤子的颜色是什么？,gray,gray,query,The pants are gray.
20942157,n137182,谁穿着那件衬衫？,girl,woman,query,The girl is wearing a shirt.
20942156,n137182,谁穿着衬衫？,girl,woman,query,The girl is wearing a shirt.
20898685,n243701,那人在做什么？,standing,walking,query,The man is standing.
202116974,n48494,是否有河流或海洋不平静？,no,no,logical,"No, there is a river but it is calm."
202244099,n296467,什么食物不是烤出来的？,cookies,peas,query,The food is cookies.
201951771,n256120,那个旗子前面是什么车？,van,van,query,The vehicle is a van.
201951770,n256120,那个旗子前面是哪辆车？,van,van,query,The vehicle is a van.
201951776,n256120,那个货车是在一个气球前面吗？,no,no,verify,"No, the van is in front of a flag."
201623784,n501609,炉子下面的柜子是木质的，敞开的吗？,no,yes,logical,"No, the cabinets are wooden but closed."
202023424,n95313,这个格子呢家具叫什么？,bed,chair,query,The piece of furniture is a bed.
20182936,n151768,那个男子右边的那些箱子是不是满满的，方方正正的？,yes,yes,logical,"Yes, the boxes are full and square."
201654344,n6309,另一匹马旁边的那匹马是幼年的，棕色的吗？,no,yes,logical,"No, the horse is brown but adult."
20746468,n477215,河道是宽还是窄？,narrow,narrow,choose,The river is narrow.
201428996,n64959,冰箱比什么电器大？,stove,large,query,The fridge is bigger than the stove.
202244009,n296467,豆子右边的碗里面是什么？,cookies,container,query,The cookies are inside the bowl.
20287556,n317260,你觉得捕手戴的面具有多干净？,clean,yes,query,The face mask is clean.
20631973,n570181,捕手站在哪里？,field,field,query,The catcher is standing on the field.
20287551,n317260,那只手套是什么颜色的？,black,black,query,The glove is black.
201481824,n470920,那条毯子看起来柔软白皙吗？,yes,yes,logical,"Yes, the blanket is soft and white."
201663656,n35676,抽屉是什么颜色？,light brown,brown,query,The drawers are light brown.
20308576,n278312,炉灶左边有冰箱吗？,yes,yes,verify,"Yes, there is a refrigerator to the left of the stove."
201065067,n88933,哪种衣服是亮色的？,gown,dress,query,The clothing is a gown.
20462070,n571179,穿大衣的人附近有大象吗？,no,no,verify,"No, there is a woman near the man."
20462076,n571179,这个女人穿的是什么？,gloves,hat,query,The woman is wearing gloves.
20462075,n571179,你觉得那个站在男人附近的人穿的是什么？,gloves,hat,query,The woman is wearing gloves.
201065062,n88933,哪种的衣服是粉红色的？,gown,dress,query,The clothing is a gown.
20754631,n566028,那个坐着的人坐在什么上面？,stairs,staircase,query,The person is sitting atop the stairs.
201935960,n500209,地上是什么？,shelf,mat,query,The shelf is standing on the floor.
20412222,n531359,男孩左边是什么家具？,tables,chair,query,The pieces of furniture are tables.
201935966,n500209,墙前有什么是不矮的？,shelf,shelf,query,The shelf is in front of the wall.
20878946,n259949,那个水泥停车场有多宽？,wide,wide,query,The parking lot is wide.
201498767,n315887,平板电脑前的设备是什么？,phone,ipod,query,The device is a phone.
20306764,n554880,什么东西坐在地板上？,gift,snow,query,The gift is sitting on the floor.
202144708,n37274,黄色饮料右边有搅拌器吗？,yes,yes,verify,"Yes, there is a blender to the right of the liquor."
20306767,n554880,礼物是放在地上的吗？,yes,no,verify,"Yes, the gift is sitting on the floor."
201996815,n250715,那些圆口杯子的材料是哪种，玻璃还是铁丝？,glass,glass,choose,The glasses are made of glass.
201996813,n250715,这些眼镜是用什么做的？,glass,plastic,query,The glasses are made of glass.
202060122,n14087,沙发在什么动物后面？,dog,dog,query,The couch is behind the dog.
201067797,n367944,照片左边的设备是什么颜色？,black,silver,query,The calculator is black.
20394919,n369313,刀子在男人的右边吗？,no,no,verify,"No, the knife is to the left of a man."
201497916,n315887,键盘上面是什么设备？,monitor,computer mouse,query,The device is a monitor.
20303081,n318684,眼镜左边的男人在干什么？,resting,beach,query,The man is resting.
201498727,n315887,那部手机是用什么做的？,plastic,computer mouse,query,The telephone is made of plastic.
201873473,n309148,有红色消防车吗？,no,yes,verify,"No, there is a fire truck but it is white."
201504960,n298104,这些短裤是大号的，蓝色的吗？,no,no,logical,"No, the shorts are blue but small."
20177575,n55058,看起来是长方形的餐盘是什么颜色？,white,brown,query,The serving tray is white.
20381557,n398257,画框下的设备是不是看起来是黑色的吗？,no,no,verify,"No, the computer monitor is white."
201982068,n526228,这些裤子是哪种材料做的，是布还是皮？,cloth,leather,choose,The trousers are made of cloth.
201878325,n342511,外套穿在谁身上？,man,woman,query,The jacket is worn around the man.
2075709,n315859,你有看到滑雪板吗？,yes,no,verify,"Yes, there are skis."
201896034,n111390,那位低头看着蛋糕的女士右边的家具叫什么？,table,glass,query,The piece of furniture is a table.
201065497,n429883,表演者左边的男子是黑发还是金发？,blond,black,choose,The man is blond.
20636999,n184385,锅旁的器皿颜色黑、体积小吗？,no,no,logical,"No, the spoon is small but silver."
201156466,n146522,另一个球的左边的球看起来很轻吗？,yes,yes,verify,"Yes, the balls are light."
201885557,n222297,这件泳装是适合哪个性别的？,male,male,query,The swimsuit is male.
202081210,n314630,烤面包机是在冰箱的右边吗？,no,yes,verify,"No, the toaster is to the right of the house."
20117834,n494677,田野上的树木是光秃秃的还是茂盛的？,lush,short,choose,The trees are lush.
201438286,n66756,网在那个男人面前吗？,yes,no,verify,"Yes, the net is in front of the man."
20117781,n494677,天气是多云吗？,yes,cloudy,verify,"Yes, it is cloudy."
201756501,n567860,门和小猫的共同点是什么？,color,color,compare,"The color, both the door and the kitten are white."
20716925,n67005,那件棉质外套是大号还是小号？,small,large,choose,The jacket is small.
20541270,n527290,图中灰色的椅子是在沙发的左边还是右边？,right,left,choose,The chair is to the right of the couch.
201056079,n259002,球左边的足球运动员是女还是男？,male,female,choose,The soccer player is male.
20468617,n171169,栅栏是用铁做的吗？,no,no,verify,"No, the fence is made of wire."
2017235,n324908,头发是什么颜色？,black,black,query,The hair is black.
201480278,n39114,帽子是湿的吗？,no,yes,verify,"No, the hat is dry."
201056072,n259002,谁在跑？,soccer player,girl,query,The soccer player is running.
20887449,n282436,那件大型设备叫什么？,keyboard,computer monitor,query,The device is a keyboard.
202102931,n386682,微波炉下面是什么？,dishwasher,stove,query,The dishwasher is beneath the microwave.
201047479,n234683,那件衬衫是灰色还是蓝绿色？,teal,blue,choose,The dress shirt is teal.
20672944,n59147,照片中的马桶刷在哪边？,left,right,query,The toilet brush is on the left of the image.
201752690,n262929,那个男孩在干什么？,bike,field,query,The boy is on the bike.
20672940,n59147,你有看到的任何容器或是捕梦网吗？,no,no,logical,"No, there are no containers or dream catchers."
201752694,n262929,那个年轻人是在自行车上吗？,yes,yes,verify,"Yes, the boy is on the bike."
20699276,n512257,那件海军蓝色的衣服叫什么？,jacket,jacket,query,The clothing item is a jacket.
2097681,n513429,海报前面是什么？,monitor,computer,query,The monitor is in front of the poster.
201760591,n350732,这张图里既有女生又有足球吗？,no,no,logical,"No, there is a soccer ball but no girls."
201110526,n546616,宝宝左边是什么食物？,marshmallow,pie,query,The food is a marshmallow.
20673099,n59147,马桶右边的卫生纸是放在什么家具上的？,chair,chair,query,The toilet paper is resting on the chair.
20673098,n59147,马桶右边的卫生纸是放在什么上面？,chair,toilet,query,The toilet paper is resting on the chair.
20361249,n352479,是否有滑板玩家或是滑雪玩家在跳？,no,skier,logical,"No, there is a snowboarder but she is standing."
201480696,n39114,凳子是什么形状？,rectangular,round,query,The bench is rectangular.
201438759,n66756,那片棕色的田地是否显得又大又脏？,yes,large,logical,"Yes, the field is large and dirty."
20361243,n352479,谁在站着？,snowboarder,woman,query,The snowboarder is standing.
20667494,n181355,什么家具是木头做的？,coffee table,coffee table,query,The piece of furniture is a coffee table.
20667492,n181355,什么家具是木质的？,coffee table,coffee table,query,The piece of furniture is a coffee table.
20667493,n181355,用木头做的家具怎么叫？,coffee table,coffee table,query,The piece of furniture is a coffee table.
201056254,n259002,谁在仰望？,spectator,girl,query,The spectator is looking up.
201064816,n88933,哪种家具是蓝色的？,sofa,chair,query,The furniture is a sofa.
2097684,n513429,那个显示器在什么前面？,poster,computer,query,The monitor is in front of the poster.
201064812,n88933,这是什么类型的家具，是柜子还是沙发？,sofa,chair,choose,This is a sofa.
201056252,n259002,你觉得那个观众在做什么？,looking up,playing,query,The spectator is looking up.
201064810,n88933,它是什么家具？,sofa,chair,query,The piece of furniture is a sofa.
201935799,n500209,玻璃做的容器在什么上面？,shelf,shelf,query,The jar is sitting on top of the shelf.
20756897,n433532,那件光滑的衣服叫什么？,robe,coat,query,The clothing item is a robe.
201065430,n429883,照片中的椅子在哪一边？,right,left,query,The chairs are on the right of the image.
202243368,n557666,女人穿的衬衫是什么颜色？,white,black,query,The shirt is white.
202121334,n140421,肥皂瓶和时钟的颜色一样吗？,yes,no,compare,"Yes, both the soap bottle and the clock are white."
201935797,n500209,架子上面放着什么？,jar,book,query,The jar is sitting on top of the shelf.
201639189,n497789,斑马车后面的车辆看起来是黑色的吗？,no,yes,verify,"No, the vehicle is white."
20741279,n23762,你觉得这个人有多高？,tall,tall,query,The person is tall.
201143145,n276011,木地板是什么颜色？,dark brown,dark,query,The floor is dark brown.
201669504,n238266,图片右边是棕色饼干吗？,yes,yes,verify,"Yes, the cookies are on the right of the image."
202119900,n500308,墙前是什么电器？,refrigerator,refrigerator,query,The appliance is a refrigerator.
202119903,n500308,木头做的墙前有冰箱吗？,yes,yes,verify,"Yes, there is a refrigerator in front of the wall."
20340771,n513100,栅栏前的家具叫什么名字？,chair,chair,query,The piece of furniture is a chair.
20340770,n513100,栅栏前面是什么？,chair,bush,query,The chair is in front of the fence.
20285405,n192021,那扇窗户在的墙面有多干净？,clean,clean,query,The walls are clean.
20340772,n513100,栅栏前是哪种家具？,chair,chair,query,The piece of furniture is a chair.
201593445,n524855,什么动物靠着草地站着？,cow,cow,query,The cow is standing against the grass.
201347404,n65202,谁在穿短裤？,skateboarder,boy,query,The skateboarder is wearing shorts.
202100755,n280089,杯子是在塑料餐具的右边吗？,yes,yes,verify,"Yes, the mugs are to the right of the utensils."
201462472,n508641,捕手在照片的哪边？,left,field,query,The catcher is on the left of the image.
201887286,n429961,篮子里有什么？,broccoli,cauliflower,query,The broccoli is in the basket.
20518589,n141939,水槽在什么地方？,countertop,bathroom,query,The sink is on the counter top.
201590142,n260762,那个球员是在那个看起来是白色的飞盘右边吗？,yes,yes,verify,"Yes, the player is to the right of the frisbee."
20341130,n346247,你看到学校门口的那棵树前有围墙吗？,no,yes,verify,"No, there is a sculpture in front of the tree."
201795286,n119944,不空的篮子看起来是不是五颜六色？,yes,yes,verify,"Yes, the baskets are colorful."
201832545,n432591,有什么床或桌子不是深褐色的吗？,no,no,logical,"No, there is a bed but it is dark brown."
202082102,n433692,灯的左边是哪种装置？,laptop,monitor,query,The device is a laptop.
20645705,n98544,马桶旁边的暖气片是不是看起来又白又大？,no,no,logical,"No, the heater is white but small."
201795846,n119944,这个人看起来是坐着的吗？,no,yes,verify,"No, the man is standing."
201143364,n276011,桌子上面是什么？,flowers,candle,query,The flowers are on top of the table.
20827171,n283587,那件不大的边桌看起来是不是木制的，长长的？,no,yes,logical,"No, the side table is wooden but short."
201859351,n546884,盖子是用什么做的？,plastic,plastic,query,The lid is made of plastic.
201595841,n302358,草地附近的人是不是坐在长椅上？,yes,yes,verify,"Yes, the man is sitting on a bench."
20923252,n480253,谷仓旁边停的是什么？,ambulance,truck,query,The ambulance is parked alongside the barn.
202243438,n557666,哪种车是金属的？,truck,car,query,The vehicle is a truck.
20923257,n480253,工人左边的救护车是停在谷仓旁边的吗？,yes,yes,verify,"Yes, the ambulance is parked alongside the barn."
20923256,n480253,谷仓旁停着什么车？,ambulance,truck,query,The vehicle is an ambulance.
201976414,n279173,旗帜是三角形和红色的吗？,no,no,logical,"No, the flags are triangular but white."
20600137,n196058,岩石旁边的斑马下面是什么？,grass,grass,query,The grass is beneath the zebras.
20600132,n196058,那只不大的斑马下面是什么？,grass,dirt,query,The grass is beneath the zebra.
20632010,n570181,棒球手套亮吗？,yes,yes,verify,"Yes, the baseball mitt is bright."
20306515,n554880,礼物附近的年轻人拿着的装置叫什么名字？,cell phone,camera,query,The device is a cell phone.
202228132,n77818,哪种设备不发光？,speaker,television,query,The device is a speaker.
20692296,n499081,大理石柜台上放的是什么？,books,mirror,query,The books are resting on the counter.
20692294,n499081,书籍是在木柜的左边还是右边？,left,left,choose,The books are to the left of the cabinet.
202262373,n28572,杯子前面的马克杯是绿色的、小的吗？,no,no,logical,"No, the mug is small but white."
20679393,n493357,图片中有没有海豹或兔子？,no,no,logical,"No, there are no seals or bunnies."
202243431,n557666,那辆大型车是什么？,truck,car,query,The vehicle is a truck.
201556497,n525901,那件不小的家具叫什么？,shelf,desk,query,The piece of furniture is a shelf.
201556499,n525901,那种的家具不是小型的？,shelf,desk,query,The furniture is a shelf.
20177492,n55058,你看到叉子了吗？,no,yes,verify,"No, there are no forks."
20711540,n549922,哪种玩具是软的？,stuffed bear,stuffed bear,query,The toy is a stuffed bear.
20711546,n549922,图中的彩色玩具是什么？,stuffed bear,stuffed bear,query,The toy is a stuffed bear.
201997192,n250715,椅子看起来大吗？,yes,no,verify,"Yes, the chair is large."
20866524,n579256,那件塑料制的容器是不是轻质的，蓝色的？,no,no,logical,"No, the container is light but white."
20866526,n579256,那件塑料制成的容器是什么色调？,light,white,query,The container has light tone.
20866521,n579256,塑料容器在图片的哪一边，右边还是左边？,right,left,choose,The container is on the right of the image.
201510327,n541854,这是哪种水果？,pear,apple,query,The fruit is a pear.
201492240,n9856,什么衣服不是长袖？,baseball mitt,cap,query,The clothing item is a baseball mitt.
20691652,n153293,那些布制的毛巾是什么颜色的，黑色还是白色？,black,black,choose,The towels are black.
202144423,n37274,那名男子所穿的短裤是什么颜色？,brown,black,query,The shorts are brown.
20349798,n468864,谁穿着那件衬衫？,woman,woman,query,The woman is wearing a shirt.
201663481,n35676,有新的洗碗机吗？,yes,no,verify,"Yes, there is a new dishwasher."
20692079,n499081,水槽有多大？,small,large,query,The sink is small.
201153290,n160664,谁在盯着长颈鹿？,woman,man,query,The woman is staring at the giraffe.
201153292,n160664,木桩前的人在盯着什么动物？,giraffe,giraffe,query,The woman is staring at the giraffe.
201153293,n160664,那个女人盯着的是什么动物？,giraffe,giraffe,query,The woman is staring at the giraffe.
201153297,n160664,那个女人盯着的是哪种动物？,giraffe,giraffe,query,The woman is staring at the giraffe.
20645858,n98544,这间小浴室是什么颜色？,white,white,query,The bathroom is white.
201535714,n272098,哪种衣服是黄色的？,coat,shirt,query,The clothing is a coat.
20652278,n400036,足球和背包的共同点是什么？,shape,color,compare,"The shape, both the soccer ball and the backpack are round."
201535713,n272098,哪种衣服是黄色的？,coat,shirt,query,The clothing is a coat.
201111170,n546616,桌子是哪种颜色？,brown,brown,query,The table is brown.
20891561,n347706,这孩子穿的是短裤吗？,yes,no,verify,"Yes, the kid is wearing shorts."
20891560,n347706,孩子穿的是什么？,shorts,pants,query,The child is wearing shorts.
20503737,n324644,贴纸既是白色的又是长方形的吗？,no,yes,logical,"No, the sticker is rectangular but purple."
20503730,n324644,长方形的贴纸是什么颜色？,purple,red,query,The sticker is purple.
201974600,n274905,衬衫的颜色是什么？,dark blue,pink,query,The shirt is dark blue.
201972712,n541482,天空是什么颜色？,blue,blue,query,The sky is blue.
20783517,n355339,你有没有看到不是红色的椅子？,no,no,verify,"No, there is a chair but it is red."
20797833,n16656,这个人在什么面前？,tree,trees,query,The man is in front of the tree.
20797830,n16656,谁站在天空前面的树前？,man,woman,query,The man is in front of the tree.
20342305,n16425,在另一个人前面的那个人是在坐着么？,no,bus,verify,"No, the person is walking."
20783519,n355339,围坐在桌前的人们前面的是什么家具？,chair,chair,query,The piece of furniture is a chair.
20797834,n16656,那个男人在什么前面？,tree,trees,query,The man is in front of the tree.
2053782,n146555,人行道是用什么做的？,concrete,concrete,query,The sidewalk is made of concrete.
202106445,n574498,有绿色的雪板或球拍吗？,yes,yes,logical,"Yes, there is a green racket."
201401744,n155555,湛蓝的天空是否看起来明亮而清晰？,no,no,logical,"No, the sky is bright but cloudy."
20536241,n410476,这只野牛有多重？,heavy,heavy,query,The bison is heavy.
2053786,n146555,水泥人行道是否看起来很粗糙，铺得很好？,yes,yes,logical,"Yes, the sidewalk is rough and paved."
20899760,n186491,西红柿的左边是什么装置？,laptop,computer,query,The device is a laptop.
20899763,n186491,碗里的西红柿左边有没有手机？,no,yes,verify,"No, there is a laptop to the left of the tomatoes."
20536249,n410476,那只野牛在做什么？,looking down,field,query,The bison is looking down.
20899769,n186491,方桌上放着的是什么类型的设备？,laptop,cell phone,query,The device is a laptop.
20306372,n554880,那个女人手里拿的是什么设备？,camera,camera,query,The woman is holding the camera.
20306370,n554880,那位少妇手里拿的是什么设备？,camera,camera,query,The device is a camera.
20866380,n579256,地板是哪种颜色？,gray,gray,query,The floor is gray.
201467402,n295771,门和房间的共同点是什么？,color,color,compare,"The color, both the door and the room are white."
20518336,n141939,图中的水槽下面是什么类型的电器？,radiator,radiator,query,The appliance is a radiator.
20518337,n141939,水槽下面是哪种电器？,radiator,radiator,query,The appliance is a radiator.
20518334,n141939,台面上的水槽下面是什么？,radiator,toilet,query,The radiator is under the sink.
20518335,n141939,水槽下面是什么？,radiator,toilet,query,The radiator is under the sink.
20518339,n141939,你看到水槽下面有抽屉吗？,no,no,verify,"No, there is a radiator under the sink."
20480525,n520071,那些高高的书本看起来是彩色的，厚厚的吗？,no,yes,logical,"No, the books are colorful but thin."
202053173,n334278,这张照片里的谁在盯着？,umpire,umpire,query,The umpire is staring.
20183255,n151768,那个不年轻的女人坐在什么上面？,steps,ground,query,The woman is sitting on top of the steps.
20797661,n16656,鞋子在什么动物后面？,cat,cat,query,The shoe is behind the cat.
201548930,n314171,房间里装的是什么？,picture,blender,query,The room is holding the picture.
20157379,n170941,哪种的家具是木质的？,table,table,query,The furniture is a table.
20257105,n441859,那件救生背心和衬衫的颜色一样吗？,no,yes,compare,"No, the life vest is black and the shirt is white."
20709846,n24526,开着的雨伞在哪个部位？,left,table,query,The umbrella is on the left of the image.
20754796,n566028,滑板是棕色的，大号的吗？,no,yes,logical,"No, the skateboard is brown but small."
202169340,n451187,长凳是在那位在男人左边的女人前面吗？,yes,no,verify,"Yes, the bench is in front of the woman."
20963807,n119886,镜子下面是什么？,faucet,shelf,query,The faucet is beneath the mirror.
2053569,n146555,牛右边的瓶子是用塑料做的吗？,yes,yes,verify,"Yes, the bottle is made of plastic."
20941978,n137182,那座建筑是在一片不矮的树林前面吗？,yes,no,verify,"Yes, the building is in front of the trees."
20667405,n181355,坐在枕头前的男人右边是什么设备？,wii controller,controller,query,The device is a Wii controller.
202156967,n543966,大象身上的土是什么颜色？,brown,brown,query,The dirt is brown.
20757114,n433532,你觉得那位女士在往下看吗？,yes,no,verify,"Yes, the lady is looking down."
20757119,n433532,这位女士在做什么？,looking down,cooking,query,The lady is looking down.
20394761,n369313,这个女人穿的是什么？,dress,dress,query,The woman is wearing a dress.
20394760,n369313,这个的幸福女人穿的是什么？,dress,dress,query,The woman is wearing a dress.
202053318,n334278,裁判员面前的运动员是年轻女性吗？,no,no,logical,"No, the batter is young but male."
202174529,n398429,窗户是长方形的，白色的吗？,yes,yes,logical,"Yes, the window is rectangular and white."
20403340,n249639,大镜子是什么形状？,square,round,query,The mirror is square.
20306592,n554880,摄像机是否在图片的右侧？,no,no,verify,"No, the camera is on the left of the image."
20403344,n249639,白灯附近有镜子吗？,yes,yes,verify,"Yes, there is a mirror near the lamp."
201887219,n429961,茄子在图片的哪一边？,right,left,query,The eggplant is on the right of the image.
201902722,n435808,另一台显示器右边的显示器有哪种颜色？,black,black,query,The monitor is black.
20492039,n335542,地上走的是什么动物？,birds,polar bear,query,The birds are walking on the ground.
201902726,n435808,桌子上面放着什么？,monitor,keyboard,query,The monitor sits on top of the desk.
202100478,n386688,天空是不是看起来很亮很蓝？,no,no,logical,"No, the sky is blue but dull."
20287967,n317260,击球手左侧的观众和击球手右侧的观众都坐着吗？,yes,no,logical,"Yes, both the spectators and the spectators are sitting."
20896252,n548534,塑料容器是在图片左侧的吗？,yes,no,verify,"Yes, the container is on the left of the image."
201510942,n575770,地毯右边的行李箱是小号的吗？,no,no,verify,"No, the suitcase is large."
201342263,n157375,这架飞机有多大？,large,large,query,The plane is large.
20618704,n126087,这位女士戴的腕表是什么颜色的？,pink,black,query,The wrist watch has pink color.
202231873,n232810,你觉得木地板是哪种颜色？,dark brown,light brown,query,The floor is dark brown.
201536434,n538684,画面中的棒球运动员在哪一边？,right,left,query,The baseball players are on the right of the image.
201975054,n274905,有没有彩色的帽子或围巾？,no,no,logical,"No, there is a hat but it is black and white."
201885430,n222297,那人在做什么？,jumping,jumping,query,The man is jumping.
201654400,n6309,画面中既有马又有栅栏吗？,yes,yes,logical,"Yes, there are both a horse and a fence."
201434287,n545516,既有卡车又有飞机吗？,no,yes,logical,"No, there is an airplane but no trucks."
201770899,n310625,这是什么，是杯子还是瓶子？,bottle,bottle,choose,This is a bottle.
202100782,n280089,罐子放在什么上面？,stove,shelf,query,The jars are sitting on top of the stove.
201068686,n159802,水瓶附近的亚洲人穿的是什么？,dress shirt,shirt,query,The man is wearing a dress shirt.
201068687,n159802,这个男人穿的是什么？,dress shirt,shirt,query,The man is wearing a dress shirt.
20717125,n67005,哪种家具是蓬松的？,bed,bed,query,The furniture is a bed.
201556938,n525901,笔是用什么做的？,plastic,wood,query,The pen is made of plastic.
201556939,n525901,位于白纸之上的是什么？,pen,pen,query,The pen is on top of the paper.
20756792,n433532,头发是什么颜色的，灰的还是红的？,gray,brown,choose,The hair is gray.
201556937,n525901,笔是什么材质的？,plastic,wood,query,The pen is made of plastic.
202285527,n100991,你看到叉子左边有华夫饼吗？,yes,yes,verify,"Yes, there are waffles to the left of the fork."
201879573,n290409,卡车在篮子前面吗？,yes,yes,verify,"Yes, the truck is in front of the basket."
201795103,n119944,那只大型动物是什么颜色？,dark brown,brown,query,The elephant is dark brown.
20248178,n49310,毛衣和黑色衬衫都是长袖的吗？,yes,yes,logical,"Yes, both the sweater and the dress shirt are long sleeved."
201156172,n146522,夹克是由什么材质的，是布还是皮？,cloth,leather,choose,The jacket is made of cloth.
20923001,n480253,车子是停在沿街车辆的左边还是右边？,right,left,choose,The car is to the right of the fire truck.
20245902,n489190,谁会戴护膝？,skateboarder,boy,query,The skateboarder wears a knee pad.
20245900,n489190,谁戴着头盔？,skateboarder,boy,query,The skateboarder is wearing a helmet.
20245901,n489190,谁在戴着那件头盔？,skateboarder,boy,query,The skateboarder is wearing a helmet.
20245906,n489190,谁在滑板上滑滑板？,skateboarder,boy,query,The skateboarder is skating on the skateboard.
20245907,n489190,谁在戴着护膝？,skateboarder,boy,query,The skateboarder is wearing a knee pad.
20248177,n49310,条纹毛衣是长袖黑色的吗？,no,yes,logical,"No, the sweater is long sleeved but white."
201795359,n119944,胖女人在大象的右边吗？,yes,yes,verify,"Yes, the woman is to the right of an elephant."
201735541,n240973,架子是放在哪种家具上的？,desk,shelf,query,The shelves are sitting on top of the desk.
201735547,n240973,是什么类型的家具在看起来红白相间的报纸上面？,shelves,shelf,query,The pieces of furniture are shelves.
20492150,n335542,另一只熊左边的那只熊是长长的，白色的吗？,no,yes,logical,"No, the bear is long but brown."
20119166,n540852,照片中的伞在哪里，在上边还是在下边？,top,top,choose,The umbrella is in the top of the image.
20244509,n19152,这是哪个地方？,sidewalk,sidewalk,query,It is a sidewalk.
202036880,n200225,菠菜上的食物叫什么名字？,sausage,mushroom,query,The food is a sausage.
202036881,n200225,披萨上有什么食物？,sausage,mushroom,query,The food is a sausage.
202106209,n574498,那个人是在一个球的左边吗？,yes,no,verify,"Yes, the man is to the left of a ball."
20541727,n527290,她是在电视左边的沙发右边吗？,no,yes,verify,"No, the woman is to the left of the couch."
201037055,n393305,女孩身后的交通标志是八角形的，红色的吗？,yes,no,logical,"Yes, the traffic sign is octagonal and red."
20894256,n272313,长裤的颜色是什么？,brown,gray,query,The pants are brown.
201795818,n119944,棕色凉鞋有多硬？,hard,hard,query,The sandals are hard.
