id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
20381557,n398257,액자 아래의 장치가 검은색으로 보입니까?,no,no,verify,"No, the computer monitor is white."
201982068,n526228,"바지는 어떤 재질입니까, 천입니까, 가죽입니까?",cloth,tan,choose,The trousers are made of cloth.
201878325,n342511,주위에 재킷을 입은 건 누구입니까?,man,woman,query,The jacket is worn around the man.
2075709,n315859,스키가 보이나요?,yes,no,verify,"Yes, there are skis."
201896034,n111390,케이크를 내려다보고 있는 여성의 오른쪽에 있는 가구는 무엇이라고 하나요?,table,table,query,The piece of furniture is a table.
201065497,n429883,"공연자의 왼쪽에 있는 남자가 갈색 머리입니까, 금발입니까?",blond,yes,choose,The man is blond.
20636999,n184385,팬 옆에 있는 기구는 검은색이고 크기가 작습니까?,no,small,logical,"No, the spoon is small but silver."
201156466,n146522,다른 공의 왼쪽에 있는 공이 밝게 보입니까?,yes,yes,verify,"Yes, the balls are light."
201885557,n222297,수영선수의 성별은 무엇입니까?,male,male,query,The swimsuit is male.
202081210,n314630,토스터가 냉장고 오른쪽에 있습니까?,no,no,verify,"No, the toaster is to the right of the house."
20117834,n494677,"들판의 나무는 앙상합니까, 무성합니까?",lush,no,choose,The trees are lush.
201438286,n66756,남자 앞에 그물이 있습니까?,yes,yes,verify,"Yes, the net is in front of the man."
20117781,n494677,날씨가 흐리나요?,yes,cloudy,verify,"Yes, it is cloudy."
201756501,n567860,문과 고양이의 공통점은 무엇입니까?,color,color,compare,"The color, both the door and the kitten are white."
20716925,n67005,"면으로 만든 재킷은 큽니까, 작습니가?",small,no,choose,The jacket is small.
20541270,n527290,회색 의자가 사진에서 소파의 왼쪽이나 오른쪽에 있습니까?,right,yes,choose,The chair is to the right of the couch.
201056079,n259002,"공의 왼쪽에 있는 축구 선수가 여성입니까, 남성입니까?",male,yes,choose,The soccer player is male.
20468617,n171169,울타리를 만드는 데에 철이 사용되었습니까?,no,no,verify,"No, the fence is made of wire."
2017235,n324908,머리카락은 무슨 색입니까?,black,black,query,The hair is black.
201480278,n39114,모자가 젖었나요?,no,ground,verify,"No, the hat is dry."
201056072,n259002,누가 뛰고 있습니까?,soccer player,girl,query,The soccer player is running.
20887449,n282436,대형 장치는 무엇입니까?,keyboard,computer monitor,query,The device is a keyboard.
202102931,n386682,전자레인지 아래에 무엇이 있습니까?,dishwasher,microwave,query,The dishwasher is beneath the microwave.
201047479,n234683,"와이셔츠가 회색입니까, 청록색입니까?",teal,no,choose,The dress shirt is teal.
20672944,n59147,사진의 어느 쪽에 변기 솔이 있습니까?,left,yes,query,The toilet brush is on the left of the image.
201752690,n262929,소년은 어디 위에 있습니까?,bike,ground,query,The boy is on the bike.
20672940,n59147,컨테이너나 드림캐쳐가 보이십니까?,no,no,logical,"No, there are no containers or dream catchers."
201752694,n262929,젊은이가 자전거를 타고 있습니까?,yes,yes,verify,"Yes, the boy is on the bike."
20699276,n512257,감색 의류는 이름이 무엇읍니까?,jacket,suit,query,The clothing item is a jacket.
2097681,n513429,포스터 앞에 무엇이 있습니까?,monitor,computer,query,The monitor is in front of the poster.
201760591,n350732,이 이미지에 소녀와 축구공이 모두 있습니까?,no,no,logical,"No, there is a soccer ball but no girls."
201110526,n546616,아기의 왼쪽에는 어떤 음식이 있습니까?,marshmallow,dessert,query,The food is a marshmallow.
20673099,n59147,화장실 오른쪽의 화장지는 어떤 가구에 놓여 있습니까?,chair,bathroom,query,The toilet paper is resting on the chair.
20673098,n59147,화장실 오른쪽에 있는 화장지는 어디에 놓여 있습니까?,chair,restroom,query,The toilet paper is resting on the chair.
20361249,n352479,점프하는 스케이트보더나 스노우보더가 있습니까?,no,no,logical,"No, there is a snowboarder but she is standing."
201480696,n39114,벤치는 어떤 모양입니까?,rectangular,round,query,The bench is rectangular.
201438759,n66756,갈색 들판이 크고 더러운 것처럼 보입니까?,yes,yes,logical,"Yes, the field is large and dirty."
20361243,n352479,누가 서 있습니까?,snowboarder,woman,query,The snowboarder is standing.
20667494,n181355,나무로 만든 가구는 무엇입니까?,coffee table,coffee table,query,The piece of furniture is a coffee table.
20667492,n181355,어떤 가구가 목재입니까?,coffee table,couch,query,The piece of furniture is a coffee table.
20667493,n181355,나무로 만든 가구를 어떻게 부르나요?,coffee table,coffee table,query,The piece of furniture is a coffee table.
201056254,n259002,누가 올려다보고 있습니까?,spectator,boy,query,The spectator is looking up.
201064816,n88933,어떤 종류의 가구가 파란색입니까?,sofa,chair,query,The furniture is a sofa.
2097684,n513429,무엇 앞에 모니터가 있습니까?,poster,computer,query,The monitor is in front of the poster.
201064812,n88933,"이것은 어떤 종류의 가구입니까, 캐비닛 또는 소파입니까?",sofa,sofa,choose,This is a sofa.
201056252,n259002,그 관중이 뭘 하고 있다고 생각하세요?,looking up,running,query,The spectator is looking up.
201064810,n88933,어떤 가구입니까?,sofa,chair,query,The piece of furniture is a sofa.
201935799,n500209,유리로 만든 용기는 어디 위에 놓여 있습니까?,shelf,shelf,query,The jar is sitting on top of the shelf.
20756897,n433532,부드러운 옷의 이름은 무엇입니까?,robe,coat,query,The clothing item is a robe.
201065430,n429883,사진의 어느 쪽에 의자가 있습니까?,right,no,query,The chairs are on the right of the image.
202243368,n557666,여자가 입는 셔츠는 무슨 색입니까?,white,black,query,The shirt is white.
202121334,n140421,비누통과 시계의 색이 같은가요?,yes,no,compare,"Yes, both the soap bottle and the clock are white."
201935797,n500209,선반 위에 무엇이 앉아 있습니까?,jar,bowl,query,The jar is sitting on top of the shelf.
201639189,n497789,얼룩말 뒤의 차량이 검게 보입니까?,no,yes,verify,"No, the vehicle is white."
20741279,n23762,그 사람의 키가 얼마나 될까요?,tall,large,query,The person is tall.
201143145,n276011,나무 바닥은 무슨 색입니까?,dark brown,dark,query,The floor is dark brown.
201669504,n238266,사진 오른쪽에 갈색 쿠키가 있습니까?,yes,yes,verify,"Yes, the cookies are on the right of the image."
202119900,n500308,벽 앞에 어떤 기기가 있습니까?,refrigerator,yes,query,The appliance is a refrigerator.
202119903,n500308,나무 벽 앞에 냉장고가 있나요?,yes,yes,verify,"Yes, there is a refrigerator in front of the wall."
20340771,n513100,울타리 앞에 있는 가구의 이름은 무엇입니까?,chair,chair,query,The piece of furniture is a chair.
20340770,n513100,울타리 앞에 뭐가 있지?,chair,bush,query,The chair is in front of the fence.
20285405,n192021,창문이 있는 벽은 얼마나 깨끗합니까?,clean,clean,query,The walls are clean.
20340772,n513100,울타리 앞에 어떤 종류의 가구가 있습니까?,chair,chair,query,The piece of furniture is a chair.
201593445,n524855,잔디에 어떤 동물이 서 있습니까?,cow,cow,query,The cow is standing against the grass.
201347404,n65202,누가 반바지를 입고 있습니까?,skateboarder,boy,query,The skateboarder is wearing shorts.
202100755,n280089,머그컵이 플라스틱 식기의 오른쪽에 있습니까?,yes,yes,verify,"Yes, the mugs are to the right of the utensils."
201462472,n508641,사진의 어느 쪽에 포수가 있습니까?,left,no,query,The catcher is on the left of the image.
201887286,n429961,바구니에 무엇이 있습니까?,broccoli,cauliflower,query,The broccoli is in the basket.
20518589,n141939,싱크대는 무엇입니까?,countertop,shower,query,The sink is on the counter top.
201590142,n260762,하얗게 보이는 원반의 오른쪽에 선수가 있습니까?,yes,yes,verify,"Yes, the player is to the right of the frisbee."
20341130,n346247,학교 앞에 있는 나무 앞에 울타리가 보이십니까?,no,yes,verify,"No, there is a sculpture in front of the tree."
201795286,n119944,비어 있지 않은 바구니가 화려하게 보입니까?,yes,yes,verify,"Yes, the baskets are colorful."
201832545,n432591,진한 갈색이 아닌 침대나 테이블이 있습니까?,no,yes,logical,"No, there is a bed but it is dark brown."
202082102,n433692,램프 왼쪽에 어떤 종류의 장치가 있습니까?,laptop,monitor,query,The device is a laptop.
20645705,n98544,변기 옆의 히터가 하얗고 커보입니까?,no,yes,logical,"No, the heater is white but small."
201795846,n119944,남자가 앉아 있는 것처럼 보입니까?,no,yes,verify,"No, the man is standing."
201143364,n276011,테이블 위에 무엇이 있습니까?,flowers,candle,query,The flowers are on top of the table.
20827171,n283587,크지 않은 보조 탁자는 나무로 만들어졌고 길어 보입니까?,no,yes,logical,"No, the side table is wooden but short."
201859351,n546884,뚜껑은 무엇으로 만들어졌습니까?,plastic,plastic,query,The lid is made of plastic.
201595841,n302358,잔디 근처에 있는 사람이 벤치에 앉아 있습니까?,yes,yes,verify,"Yes, the man is sitting on a bench."
20923252,n480253,헛간 옆에 무엇이 주차되어 있습니까?,ambulance,truck,query,The ambulance is parked alongside the barn.
202243438,n557666,어떤 차량이 금속입니까?,truck,car,query,The vehicle is a truck.
20923257,n480253,작업자 왼쪽에 있는 구급차가 헛간 옆에 주차되어 있습니까?,yes,yes,verify,"Yes, the ambulance is parked alongside the barn."
20923256,n480253,헛간 옆에 어떤 차량이 주차되어 있습니까?,ambulance,yes,query,The vehicle is an ambulance.
201976414,n279173,깃발이 삼각형이고 빨간색입니까?,no,no,logical,"No, the flags are triangular but white."
20600137,n196058,바위가 옆에 있는 얼룩말 아래에 무엇이 있습니까?,grass,dirt,query,The grass is beneath the zebras.
20600132,n196058,크지 않은 얼룩말 아래에는 무엇이 있습니까?,grass,dirt,query,The grass is beneath the zebra.
20632010,n570181,야구 글러브가 밝은 색인가요?,yes,red,verify,"Yes, the baseball mitt is bright."
20306515,n554880,선물 근처에 있는 청년이 들고 있는 장치의 이름은 무엇입니까?,cell phone,camera,query,The device is a cell phone.
202228132,n77818,어떤 종류의 장치가 켜지지 않습니까?,speaker,television,query,The device is a speaker.
20692296,n499081,대리석 계수기에서 무엇이 쉬고 있습니까?,books,sink,query,The books are resting on the counter.
20692294,n499081,"책이 나무 캐비닛의 왼쪽에 있습니까, 오른쪽에 있습니까?",left,yes,choose,The books are to the left of the cabinet.
202262373,n28572,컵 앞의 머그잔이 녹색이고 작습니까?,no,no,logical,"No, the mug is small but white."
20679393,n493357,사진에 물개나 토끼가 있나요?,no,no,logical,"No, there are no seals or bunnies."
202243431,n557666,대형 차량은 무엇입니까?,truck,car,query,The vehicle is a truck.
201556497,n525901,작지 않은 가구는 무엇이라고 부릅니까?,shelf,desk,query,The piece of furniture is a shelf.
201556499,n525901,어떤 종류의 가구가 작지 않습니까?,shelf,desk,query,The furniture is a shelf.
20177492,n55058,포크가 보이십니까?,no,yes,verify,"No, there are no forks."
20711540,n549922,어떤 장난감이 부드럽습니까?,stuffed bear,stuffed bear,query,The toy is a stuffed bear.
20711546,n549922,사진 속 화려한 장난감은 무엇인가요?,stuffed bear,stuffed bear,query,The toy is a stuffed bear.
201997192,n250715,의자가 커보입니까?,yes,no,verify,"Yes, the chair is large."
20866524,n579256,용기가 밝은 파란색 플라스틱으로 만들어져 있습니까?,no,yes,logical,"No, the container is light but white."
20866526,n579256,플라스틱 용기는 어떤 색조를 지니고 있습니까?,light,white,query,The container has light tone.
20866521,n579256,"그림의 어느 쪽에 플라스틱 용기가 있습니까? 오른쪽입니까, 왼쪽입니까?",right,left,choose,The container is on the right of the image.
201510327,n541854,어떤 과일인가요?,pear,fruit,query,The fruit is a pear.
201492240,n9856,긴팔이 아닌 옷은 무엇입니까?,baseball mitt,socks,query,The clothing item is a baseball mitt.
20691652,n153293,"천으로 만든 수건은 어떤 색입니까, 검정색 또는 흰색입니까?",black,black,choose,The towels are black.
202144423,n37274,남자가 입고 있는 반바지는 무슨 색인가요?,brown,black,query,The shorts are brown.
20349798,n468864,누가 셔츠를 입고 있습니까?,woman,woman,query,The woman is wearing a shirt.
201663481,n35676,새로운 식기 세척기가 있습니까?,yes,no,verify,"Yes, there is a new dishwasher."
20692079,n499081,싱크대는 얼마나 큽니까?,small,large,query,The sink is small.
201153290,n160664,누가 기린을 쳐다보고 있습니까?,woman,man,query,The woman is staring at the giraffe.
201153292,n160664,게시물 앞에 있는 사람은 어떤 동물을 쳐다보고 있습니까?,giraffe,yes,query,The woman is staring at the giraffe.
201153293,n160664,여자가 쳐다보고 있는 동물은 무엇입니까?,giraffe,giraffe,query,The woman is staring at the giraffe.
201153297,n160664,여자는 어떤 동물을 쳐다보고 있습니까?,giraffe,yes,query,The woman is staring at the giraffe.
20645858,n98544,작은 욕실은 무슨 색입니까?,white,white,query,The bathroom is white.
201535714,n272098,노란색은 어떤 옷인가요?,coat,shirt,query,The clothing is a coat.
20652278,n400036,축구공과 배낭의 공통점은 무엇입니까?,shape,color,compare,"The shape, both the soccer ball and the backpack are round."
201535713,n272098,노란색은 어떤 옷인가요?,coat,shirt,query,The clothing is a coat.
201111170,n546616,테이블은 어떤 색깔입니까?,brown,brown,query,The table is brown.
20891561,n347706,아이가 반바지를 입고 있습니까?,yes,yes,verify,"Yes, the kid is wearing shorts."
20891560,n347706,아이는 무엇을 입고 있습니까?,shorts,pants,query,The child is wearing shorts.
20503737,n324644,스티커가 흰색이고 직사각형입니까?,no,yes,logical,"No, the sticker is rectangular but purple."
20503730,n324644,직사각형 모양의 스티커는 어떤 색입니까?,purple,black,query,The sticker is purple.
201974600,n274905,셔츠의 색깔은 무엇입니까?,dark blue,pink,query,The shirt is dark blue.
201972712,n541482,하늘은 무슨 색입니까?,blue,blue,query,The sky is blue.
20783517,n355339,빨간색이 아닌 의자가 보이십니까?,no,yes,verify,"No, there is a chair but it is red."
20797833,n16656,남자 앞에 뭐가 있어?,tree,shoe,query,The man is in front of the tree.
20797830,n16656,하늘 앞에 있는 나무 앞에 누가 있습니까?,man,woman,query,The man is in front of the tree.
20342305,n16425,다른 사람 앞에 있는 사람이 앉아 있는 것처럼 보입니까?,no,no,verify,"No, the person is walking."
20783519,n355339,테이블 주위에 앉아 있는 사람들 앞에는 어떤 가구가 있습니까?,chair,chair,query,The piece of furniture is a chair.
20797834,n16656,남자는 무엇 앞에 있습니까?,tree,trees,query,The man is in front of the tree.
2053782,n146555,보도는 무엇으로 만들어졌습니까?,concrete,metal,query,The sidewalk is made of concrete.
202106445,n574498,녹색 스노보드나 라켓이 있습니까?,yes,no,logical,"Yes, there is a green racket."
201401744,n155555,푸른 하늘이 밝고 맑게 보입니까?,no,no,logical,"No, the sky is bright but cloudy."
20536241,n410476,들소는 얼마나 무겁습니까?,heavy,heavy,query,The bison is heavy.
2053786,n146555,콘크리트 보도가 거칠고 포장되어 보입니까?,yes,yes,logical,"Yes, the sidewalk is rough and paved."
20899760,n186491,토마토 왼쪽에는 어떤 장치가 있습니까?,laptop,computer,query,The device is a laptop.
20899763,n186491,그릇에 있는 토마토 왼쪽에 전화기가 있습니까?,no,yes,verify,"No, there is a laptop to the left of the tomatoes."
20536249,n410476,들소는 무엇을 하고 있습니까?,looking down,standing,query,The bison is looking down.
20899769,n186491,정사각형 테이블에 어떤 유형의 장치가 놓여 있습니까?,laptop,computer mouse,query,The device is a laptop.
20306372,n554880,여자가 들고 있는 장치는 무엇입니까?,camera,camera,query,The woman is holding the camera.
20306370,n554880,젊은 여성이 들고 있는 장치는 무엇입니까?,camera,camera,query,The device is a camera.
20866380,n579256,바닥은 어떤 색입니까?,gray,gray,query,The floor is gray.
201467402,n295771,문과 방의 공통점은 무엇입니까?,color,color,compare,"The color, both the door and the room are white."
20518336,n141939,그림에 표시된 싱크대 아래에는 어떤 유형의 기기가 있습니까?,radiator,heater,query,The appliance is a radiator.
20518337,n141939,싱크대 아래에 어떤 종류의 기기가 있습니까?,radiator,no,query,The appliance is a radiator.
20518334,n141939,계수기 상단의 싱크대 아래에는 무엇이 있습니까?,radiator,toilet,query,The radiator is under the sink.
20518335,n141939,싱크대 아래에 무엇이 있습니까?,radiator,toilet,query,The radiator is under the sink.
20518339,n141939,싱크대 아래에 서랍이 보이나요?,no,yes,verify,"No, there is a radiator under the sink."
20480525,n520071,큰 책들이 다채롭고 두껍게 보입니까?,no,yes,logical,"No, the books are colorful but thin."
202053173,n334278,이 사진에서 누구를 쳐다보고 있습니까?,umpire,umpire,query,The umpire is staring.
20183255,n151768,젊지 않은 여자는 무엇 위에 앉아 있습니까?,steps,ground,query,The woman is sitting on top of the steps.
20797661,n16656,어떤 동물 뒤에 신발이 있습니까?,cat,yes,query,The shoe is behind the cat.
201548930,n314171,방은 무엇입니까?,picture,kitchen,query,The room is holding the picture.
20157379,n170941,목재는 어떤 종류의 가구입니까?,table,table,query,The furniture is a table.
20257105,n441859,구명 조끼와 셔츠는 같은 색인가요?,no,black,compare,"No, the life vest is black and the shirt is white."
20709846,n24526,열린 우산은 어느 부분에 있습니까?,left,yes,query,The umbrella is on the left of the image.
20754796,n566028,스케이트보드가 갈색이고 큰 사이즈인가요?,no,no,logical,"No, the skateboard is brown but small."
202169340,n451187,여자 앞에 있는 벤치의 왼쪽에 남자가 있습니까?,yes,yes,verify,"Yes, the bench is in front of the woman."
20963807,n119886,거울 아래에는 무엇이 있습니까?,faucet,soap,query,The faucet is beneath the mirror.
2053569,n146555,젖소의 오른쪽에 있는 병을 만드는 데에 플라스틱이 사용됩니까?,yes,yes,verify,"Yes, the bottle is made of plastic."
20941978,n137182,건물이 작지 않은 나무 앞에 있습니까?,yes,no,verify,"Yes, the building is in front of the trees."
20667405,n181355,베개 앞에 앉아 있는 남자의 오른쪽에 어떤 장치가 있습니까?,wii controller,controller,query,The device is a Wii controller.
202156967,n543966,코끼리가 있는 흙은 무슨 색입니까?,brown,gray,query,The dirt is brown.
20757114,n433532,그 여자가 내려다보고 있다고 생각하세요?,yes,no,verify,"Yes, the lady is looking down."
20757119,n433532,여자는 뭘 하는 거야?,looking down,cooking,query,The lady is looking down.
20394761,n369313,여자는 무엇을 입고 있습니까?,dress,dress,query,The woman is wearing a dress.
20394760,n369313,행복한 여자는 무엇을 입고 있습니까?,dress,dress,query,The woman is wearing a dress.
202053318,n334278,심판 앞에 있는 운동선수는 젊은 여성인가요?,no,women,logical,"No, the batter is young but male."
202174529,n398429,창이 직사각형이고 흰색입니까?,yes,yes,logical,"Yes, the window is rectangular and white."
20403340,n249639,큰 거울은 어떤 모양입니까?,square,round,query,The mirror is square.
20306592,n554880,카메라가 사진의 오른쪽에 있습니까?,no,no,verify,"No, the camera is on the left of the image."
20403344,n249639,흰색 램프 근처에 거울이 있습니까?,yes,yes,verify,"Yes, there is a mirror near the lamp."
201887219,n429961,그림의 어느 쪽에 가지가 있습니까?,right,display,query,The eggplant is on the right of the image.
201902722,n435808,다른 모니터의 오른쪽에 있는 모니터의 색상은 무엇입니까?,black,black,query,The monitor is black.
20492039,n335542,어떤 동물이 땅에서 걷고 있습니까?,birds,bear,query,The birds are walking on the ground.
201902726,n435808,책상 위에 무엇이 있습니까?,monitor,computer mouse,query,The monitor sits on top of the desk.
202100478,n386688,하늘이 밝고 파랗게 보입니까?,no,no,logical,"No, the sky is blue but dull."
