id,imageId,question,gold_answer,cclm_answer,xgqa_type,fullAnswer
201935960,n500209,O que está parado no chão?,shelf,bowl,query,The shelf is standing on the floor.
20412222,n531359,Quais são os móveis à esquerda do menino?,tables,chairs,query,The pieces of furniture are tables.
201935966,n500209,O que há na frente da parede que não seja curto?,shelf,bookshelf,query,The shelf is in front of the wall.
20878946,n259949,Qual é a largura do estacionamento feito de cimento?,wide,wide,query,The parking lot is wide.
201498767,n315887,Qual é o dispositivo na frente do computador plano?,phone,keyboard,query,The device is a phone.
20306764,n554880,O que está sentado no chão?,gift,ski lift,query,The gift is sitting on the floor.
202144708,n37274,Há um liquidificador à direita da bebida amarela?,yes,yes,verify,"Yes, there is a blender to the right of the liquor."
20306767,n554880,O presente está no chão?,yes,ground,verify,"Yes, the gift is sitting on the floor."
201996815,n250715,"Que material compõe os copos redondos, vidro ou arame?",glass,glass,choose,The glasses are made of glass.
201996813,n250715,De que são feitos os copos?,glass,plastic,query,The glasses are made of glass.
202060122,n14087,O sofá está atrás de qual animal?,dog,dog,query,The couch is behind the dog.
201067797,n367944,Qual é a cor do dispositivo que se encontra à esquerda da foto?,black,silver,query,The calculator is black.
20394919,n369313,A faca está à direita de um homem?,no,right,verify,"No, the knife is to the left of a man."
201497916,n315887,Que dispositivo está acima do teclado?,monitor,computer mouse,query,The device is a monitor.
20303081,n318684,O que o homem à esquerda dos óculos está fazendo?,resting,sitting,query,The man is resting.
201498727,n315887,De que é feito o telefone?,plastic,plastic,query,The telephone is made of plastic.
201873473,n309148,Há caminhões vermelhos de bombeiros?,no,no,verify,"No, there is a fire truck but it is white."
201504960,n298104,Os shorts são grandes e azuis?,no,no,logical,"No, the shorts are blue but small."
20177575,n55058,Qual é a cor da bandeja de serviço que parece retangular?,white,brown,query,The serving tray is white.
20381557,n398257,O dispositivo sob a moldura da foto parece preto?,no,black,verify,"No, the computer monitor is white."
201982068,n526228,"De que material são feitas as calças, tecido ou couro?",cloth,tissue,choose,The trousers are made of cloth.
201878325,n342511,Por quem o casaco é usado?,man,woman,query,The jacket is worn around the man.
2075709,n315859,Você vê algum esqui?,yes,no,verify,"Yes, there are skis."
201896034,n111390,Qual é o nome do móvel à direita da senhora que está olhando para o bolo?,table,laptop,query,The piece of furniture is a table.
201065497,n429883,O homem à esquerda do artista é moreno ou loiro?,blond,maroon,choose,The man is blond.
20636999,n184385,O utensílio ao lado da panela tem cor preta e tamanho pequeno?,no,black,logical,"No, the spoon is small but silver."
201156466,n146522,As bolas à esquerda da outra bola parecem leves?,yes,light fixture,verify,"Yes, the balls are light."
201885557,n222297,Qual é o gênero do maiô?,male,male,query,The swimsuit is male.
202081210,n314630,A torradeira está à direita de uma geladeira?,no,no,verify,"No, the toaster is to the right of the house."
20117834,n494677,As árvores no campo estão nuas ou exuberantes?,lush,nuts,choose,The trees are lush.
201438286,n66756,A rede está na frente do homem?,yes,front,verify,"Yes, the net is in front of the man."
20117781,n494677,O tempo está nublado?,yes,cloudy,verify,"Yes, it is cloudy."
201756501,n567860,O que é comum para a porta e para o gatinho?,color,color,compare,"The color, both the door and the kitten are white."
20716925,n67005,A jaqueta de algodão é grande ou pequena?,small,small,choose,The jacket is small.
20541270,n527290,A cadeira cinza está à esquerda ou à direita do sofá na foto?,right,left,choose,The chair is to the right of the couch.
201056079,n259002,O jogador de futebol que está à esquerda da bola é feminino ou masculino?,male,female,choose,The soccer player is male.
20468617,n171169,Ferro foi usado para fazer a cerca?,no,wood,verify,"No, the fence is made of wire."
2017235,n324908,Qual é a cor do cabelo?,black,dark,query,The hair is black.
201480278,n39114,O chapéu está molhado?,no,mound,verify,"No, the hat is dry."
201056072,n259002,Quem está correndo?,soccer player,girl,query,The soccer player is running.
20887449,n282436,Como se chama o grande dispositivo?,keyboard,computer monitor,query,The device is a keyboard.
202102931,n386682,O que está embaixo do microondas?,dishwasher,oven,query,The dishwasher is beneath the microwave.
201047479,n234683,A camisa é cinza ou azul-petróleo?,teal,blue,choose,The dress shirt is teal.
20672944,n59147,Em que lado da foto está a escova sanitária?,left,left,query,The toilet brush is on the left of the image.
201752690,n262929,O que o garoto está fazendo?,bike,sitting,query,The boy is on the bike.
20672940,n59147,Você vê algum recipiente ou apanhadores de sonhos?,no,no,logical,"No, there are no containers or dream catchers."
201752694,n262929,O jovem está na bicicleta?,yes,bike,verify,"Yes, the boy is on the bike."
20699276,n512257,Qual é o nome da peça de roupa que é marinho?,jacket,blazer,query,The clothing item is a jacket.
2097681,n513429,O que está em frente ao cartaz?,monitor,computer,query,The monitor is in front of the poster.
201760591,n350732,Existem meninas e bolas de futebol nesta imagem?,no,no,logical,"No, there is a soccer ball but no girls."
201110526,n546616,Que tipo de comida está à esquerda do bebê?,marshmallow,dessert,query,The food is a marshmallow.
20673099,n59147,Em que móveis repousa o papel higiênico à direita do vaso sanitário?,chair,chair,query,The toilet paper is resting on the chair.
20673098,n59147,O papel higiênico à direita do vaso sanitário está apoiado em quê?,chair,toilet,query,The toilet paper is resting on the chair.
20361249,n352479,Há algum skatista ou snowboarder que está pulando?,no,no,logical,"No, there is a snowboarder but she is standing."
201480696,n39114,Qual é a forma do banco?,rectangular,round,query,The bench is rectangular.
201438759,n66756,O campo marrom parece ser grande e sujo?,yes,large,logical,"Yes, the field is large and dirty."
20361243,n352479,Quem está de pé?,snowboarder,woman,query,The snowboarder is standing.
20667494,n181355,Que móvel é feito de madeira?,coffee table,coffee table,query,The piece of furniture is a coffee table.
20667492,n181355,Que móvel é de madeira?,coffee table,coffee table,query,The piece of furniture is a coffee table.
20667493,n181355,Como se chama o móvel de madeira?,coffee table,couch,query,The piece of furniture is a coffee table.
201056254,n259002,Quem está olhando para cima?,spectator,girl,query,The spectator is looking up.
201064816,n88933,Que tipo de mobília é azul?,sofa,chair,query,The furniture is a sofa.
2097684,n513429,Aquele monitor está na frente do quê?,poster,computer,query,The monitor is in front of the poster.
201064812,n88933,"Que tipo de móvel é esse, um armário ou um sofá?",sofa,soap,choose,This is a sofa.
201056252,n259002,O que você acha que o espectador está fazendo?,looking up,playing,query,The spectator is looking up.
201064810,n88933,Que móvel é esse?,sofa,phone,query,The piece of furniture is a sofa.
201935799,n500209,Sobre o que o recipiente de vidro foi colocado?,shelf,shelf,query,The jar is sitting on top of the shelf.
20756897,n433532,Qual é o nome da peça de roupa lisa?,robe,coat,query,The clothing item is a robe.
201065430,n429883,Em que lado da foto estão as cadeiras?,right,left,query,The chairs are on the right of the image.
202243368,n557666,De que cor é a camisa que a mulher veste?,white,black,query,The shirt is white.
202121334,n140421,O recipiente de sabão e o relógio têm a mesma cor?,yes,no,compare,"Yes, both the soap bottle and the clock are white."
201935797,n500209,O que está em cima da prateleira?,jar,bowl,query,The jar is sitting on top of the shelf.
201639189,n497789,O veículo atrás das zebras parece preto?,no,car,verify,"No, the vehicle is white."
20741279,n23762,Qual é a altura da pessoa?,tall,tall,query,The person is tall.
201143145,n276011,O piso de madeira é de que cor?,dark brown,dark,query,The floor is dark brown.
201669504,n238266,Os biscoitos marrons estão à direita da foto?,yes,left,verify,"Yes, the cookies are on the right of the image."
202119900,n500308,Que aparelho está em frente à parede?,refrigerator,television,query,The appliance is a refrigerator.
202119903,n500308,Existe um refrigerador na frente da parede feita de madeira?,yes,yes,verify,"Yes, there is a refrigerator in front of the wall."
20340771,n513100,Qual é o nome do móvel em frente à cerca?,chair,chair,query,The piece of furniture is a chair.
20340770,n513100,O que há em frente à cerca?,chair,bush,query,The chair is in front of the fence.
20285405,n192021,Quão limpas estão as paredes da janela?,clean,stained,query,The walls are clean.
20340772,n513100,Que tipo de móveis estão em frente à cerca?,chair,chair,query,The piece of furniture is a chair.
201593445,n524855,Que animal está parado contra a grama?,cow,cow,query,The cow is standing against the grass.
201347404,n65202,Quem está usando shorts?,skateboarder,boy,query,The skateboarder is wearing shorts.
202100755,n280089,As canecas estão à direita dos utensílios de plástico?,yes,yes,verify,"Yes, the mugs are to the right of the utensils."
201462472,n508641,Em que lado da foto está o apanhador?,left,left,query,The catcher is on the left of the image.
201887286,n429961,O que está na cesta?,broccoli,cauliflower,query,The broccoli is in the basket.
20518589,n141939,Em que está a pia?,countertop,shower,query,The sink is on the counter top.
201590142,n260762,O jogador está à direita do frisbee que parece branco?,yes,right,verify,"Yes, the player is to the right of the frisbee."
20341130,n346247,Você vê uma cerca na frente da árvore que está na frente da escola?,no,no,verify,"No, there is a sculpture in front of the tree."
201795286,n119944,As cestas que não estão vazias parecem coloridas?,yes,red,verify,"Yes, the baskets are colorful."
201832545,n432591,Existe alguma cama ou mesa que não seja marrom escuro?,no,no,logical,"No, there is a bed but it is dark brown."
202082102,n433692,Que tipo de dispositivo está à esquerda da lâmpada?,laptop,monitor,query,The device is a laptop.
20645705,n98544,O aquecedor ao lado do vaso sanitário parece branco e grande?,no,no,logical,"No, the heater is white but small."
201795846,n119944,O homem parece estar sentado?,no,sitting,verify,"No, the man is standing."
201143364,n276011,O que está localizado em cima da mesa?,flowers,candle,query,The flowers are on top of the table.
20827171,n283587,A mesa lateral que não é grande parece de madeira e longa?,no,long,logical,"No, the side table is wooden but short."
201859351,n546884,De que é feita a tampa?,plastic,plastic,query,The lid is made of plastic.
201595841,n302358,A pessoa perto da grama está sentada em um banco?,yes,bench,verify,"Yes, the man is sitting on a bench."
20923252,n480253,O que está estacionado ao lado do celeiro?,ambulance,truck,query,The ambulance is parked alongside the barn.
202243438,n557666,Que tipo de veículo é metálico?,truck,car,query,The vehicle is a truck.
20923257,n480253,A ambulância que está à esquerda dos trabalhadores está estacionada ao lado do celeiro?,yes,yes,verify,"Yes, the ambulance is parked alongside the barn."
20923256,n480253,Que veículo está estacionado ao lado do celeiro?,ambulance,truck,query,The vehicle is an ambulance.
201976414,n279173,As bandeiras são triangulares e vermelhas?,no,triangular,logical,"No, the flags are triangular but white."
20600137,n196058,O que está abaixo das zebras ao lado da rocha?,grass,grass,query,The grass is beneath the zebras.
20600132,n196058,O que há sob a zebra que não é grande?,grass,grass,query,The grass is beneath the zebra.
20632010,n570181,A luva de beisebol é brilhante?,yes,yes,verify,"Yes, the baseball mitt is bright."
20306515,n554880,Qual é o nome do dispositivo que o jovem perto do presente está segurando?,cell phone,camera,query,The device is a cell phone.
202228132,n77818,Que tipo de dispositivo não é iluminado?,speaker,television,query,The device is a speaker.
20692296,n499081,O que está sobre o balcão de mármore?,books,towel,query,The books are resting on the counter.
20692294,n499081,Os livros estão à esquerda ou à direita do armário de madeira?,left,left,choose,The books are to the left of the cabinet.
202262373,n28572,A caneca em frente ao copo é verde e pequena?,no,green,logical,"No, the mug is small but white."
20679393,n493357,Há focas ou coelhos na foto?,no,no,logical,"No, there are no seals or bunnies."
202243431,n557666,O que é o veículo grande?,truck,car,query,The vehicle is a truck.
201556497,n525901,Qual é o nome do móvel que não é pequeno?,shelf,computer,query,The piece of furniture is a shelf.
201556499,n525901,Que tipo de móveis não são pequenos?,shelf,shelf,query,The furniture is a shelf.
20177492,n55058,Você vê algum garfo?,no,no,verify,"No, there are no forks."
20711540,n549922,Que tipo de brinquedo é macio?,stuffed bear,stuffed bear,query,The toy is a stuffed bear.
20711546,n549922,O que é o brinquedo colorido na foto?,stuffed bear,stuffed bear,query,The toy is a stuffed bear.
201997192,n250715,A cadeira parece grande?,yes,large,verify,"Yes, the chair is large."
20866524,n579256,O recipiente é feito de plástico leve e azul?,no,plastic,logical,"No, the container is light but white."
20866526,n579256,Qual a tonalidade do recipiente de plástico?,light,white,query,The container has light tone.
20866521,n579256,"De que lado da imagem está o recipiente plástico, do lado direito ou do lado esquerdo?",right,left,choose,The container is on the right of the image.
201510327,n541854,Que tipo de fruta é?,pear,apple,query,The fruit is a pear.
201492240,n9856,Qual peça de roupa não tem mangas compridas?,baseball mitt,cap,query,The clothing item is a baseball mitt.
20691652,n153293,"De que cor são as toalhas de pano, pretas ou brancas?",black,white,choose,The towels are black.
202144423,n37274,De que cor são os shorts que o homem está vestindo?,brown,black,query,The shorts are brown.
20349798,n468864,Quem está vestindo a camisa?,woman,woman,query,The woman is wearing a shirt.
201663481,n35676,Existem novas máquinas de lavar louça?,yes,no,verify,"Yes, there is a new dishwasher."
20692079,n499081,Qual é o tamanho da pia?,small,small,query,The sink is small.
201153290,n160664,Quem está olhando para a girafa?,woman,man,query,The woman is staring at the giraffe.
201153292,n160664,Para qual animal a pessoa na frente do poste está olhando?,giraffe,giraffe,query,The woman is staring at the giraffe.
201153293,n160664,Para qual animal a mulher está olhando?,giraffe,giraffe,query,The woman is staring at the giraffe.
201153297,n160664,Para qual tipo de animal a mulher está olhando?,giraffe,giraffe,query,The woman is staring at the giraffe.
20645858,n98544,Qual é a cor do pequeno banheiro?,white,white,query,The bathroom is white.
201535714,n272098,Que tipo de roupa é amarela?,coat,shirt,query,The clothing is a coat.
20652278,n400036,O que é comum à bola de futebol e à mochila?,shape,color,compare,"The shape, both the soccer ball and the backpack are round."
201535713,n272098,Que tipo de roupa é amarela?,coat,shirt,query,The clothing is a coat.
201111170,n546616,A mesa tem qual cor?,brown,brown,query,The table is brown.
20891561,n347706,A criança está usando shorts?,yes,shorts,verify,"Yes, the kid is wearing shorts."
20891560,n347706,O que a criança está vestindo?,shorts,pants,query,The child is wearing shorts.
20503737,n324644,O adesivo é branco e retangular?,no,square,logical,"No, the sticker is rectangular but purple."
20503730,n324644,De que cor é o adesivo que parece retangular?,purple,gray,query,The sticker is purple.
201974600,n274905,Qual é a cor da camisa?,dark blue,pink,query,The shirt is dark blue.
201972712,n541482,Qual é a cor do céu?,blue,blue,query,The sky is blue.
20783517,n355339,Você vê alguma cadeira que não seja vermelha?,no,no,verify,"No, there is a chair but it is red."
20797833,n16656,O homem está na frente de quê?,tree,trees,query,The man is in front of the tree.
20797830,n16656,Quem está na frente da árvore que está na frente do céu?,man,woman,query,The man is in front of the tree.
20342305,n16425,A pessoa na frente da outra pessoa parece estar sentada?,no,chair,verify,"No, the person is walking."
20783519,n355339,Que peça de mobília está diante das pessoas que estão sentadas ao redor da mesa?,chair,table,query,The piece of furniture is a chair.
20797834,n16656,O homem está na frente do quê?,tree,trees,query,The man is in front of the tree.
2053782,n146555,De que é feita a calçada?,concrete,concrete,query,The sidewalk is made of concrete.
202106445,n574498,Existem snowboards ou raquetes verdes?,yes,yes,logical,"Yes, there is a green racket."
201401744,n155555,O céu azul parece brilhante e claro?,no,no,logical,"No, the sky is bright but cloudy."
20536241,n410476,Qual é o peso do bisão?,heavy,heavy,query,The bison is heavy.
2053786,n146555,A calçada de concreto parece áspera e pavimentada?,yes,asparagus,logical,"Yes, the sidewalk is rough and paved."
20899760,n186491,Que tipo de dispositivo está à esquerda dos tomates?,laptop,computer,query,The device is a laptop.
20899763,n186491,Há telefones à esquerda dos tomates que estão na tigela?,no,no,verify,"No, there is a laptop to the left of the tomatoes."
20536249,n410476,O que o bisão está fazendo?,looking down,walking,query,The bison is looking down.
20899769,n186491,Que tipo de dispositivo está na mesa quadrada?,laptop,computer,query,The device is a laptop.
20306372,n554880,Que dispositivo a mulher está segurando?,camera,camera,query,The woman is holding the camera.
20306370,n554880,Qual é o dispositivo que a jovem mulher está segurando?,camera,camera,query,The device is a camera.
20866380,n579256,Qual é a cor do chão?,gray,gray,query,The floor is gray.
201467402,n295771,O que é comum à porta e à sala?,color,color,compare,"The color, both the door and the room are white."
20518336,n141939,Que tipo de eletrodoméstico está sob a pia mostrado na imagem?,radiator,toilet paper,query,The appliance is a radiator.
20518337,n141939,Que tipo de aparelho está debaixo da pia?,radiator,television,query,The appliance is a radiator.
20518334,n141939,O que está sob a pia na bancada?,radiator,toilet,query,The radiator is under the sink.
20518335,n141939,O que está embaixo da pia?,radiator,toilet,query,The radiator is under the sink.
20518339,n141939,Você vê alguma gaveta embaixo da pia?,no,yes,verify,"No, there is a radiator under the sink."
20480525,n520071,Os livros altos parecem coloridos e grossos?,no,large,logical,"No, the books are colorful but thin."
202053173,n334278,Quem nesta fotografia está olhando fixamente?,umpire,umpire,query,The umpire is staring.
20183255,n151768,Sobre o que é a mulher que não é jovem está sentada?,steps,floor,query,The woman is sitting on top of the steps.
20797661,n16656,O sapato está atrás de qual animal?,cat,cat,query,The shoe is behind the cat.
201548930,n314171,O que é a sala de espera?,picture,kitchen,query,The room is holding the picture.
20157379,n170941,Que tipo de móveis são de madeira?,table,table,query,The furniture is a table.
20257105,n441859,O colete salva-vidas e a camisa são da mesma cor?,no,white,compare,"No, the life vest is black and the shirt is white."
20709846,n24526,Em que parte está o guarda-chuva aberto?,left,left,query,The umbrella is on the left of the image.
20754796,n566028,O skate tem cor marrom e tamanho grande?,no,large,logical,"No, the skateboard is brown but small."
202169340,n451187,O banco na frente da mulher está à esquerda do homem?,yes,left,verify,"Yes, the bench is in front of the woman."
20963807,n119886,O que está embaixo do espelho?,faucet,soap,query,The faucet is beneath the mirror.
2053569,n146555,O plástico é usado para fazer a garrafa à direita da vaca?,yes,plastic,verify,"Yes, the bottle is made of plastic."
20941978,n137182,O prédio está em frente às árvores que não são curtas?,yes,buildings,verify,"Yes, the building is in front of the trees."
20667405,n181355,Que dispositivo está à direita do homem que está sentado na frente do travesseiro?,wii controller,controller,query,The device is a Wii controller.
202156967,n543966,De que cor é a sujeira em que os elefantes estão?,brown,brown,query,The dirt is brown.
20757114,n433532,Você acha que aquela senhora está olhando para baixo?,yes,no,verify,"Yes, the lady is looking down."
20757119,n433532,O que a senhora está fazendo?,looking down,cooking,query,The lady is looking down.
20394761,n369313,O que a mulher está vestindo?,dress,dress,query,The woman is wearing a dress.
20394760,n369313,O que a mulher feliz está vestindo?,dress,dress,query,The woman is wearing a dress.
202053318,n334278,A pessoa atlética na frente do árbitro é jovem e mulher?,no,woman,logical,"No, the batter is young but male."
202174529,n398429,A janela é retangular e branca?,yes,white,logical,"Yes, the window is rectangular and white."
20403340,n249639,Qual é a forma do espelho grande?,square,round,query,The mirror is square.
20306592,n554880,A câmera está no lado direito da foto?,no,right,verify,"No, the camera is on the left of the image."
20403344,n249639,Existe um espelho perto da lâmpada branca?,yes,yes,verify,"Yes, there is a mirror near the lamp."
201887219,n429961,De que lado da foto está a berinjela?,right,left,query,The eggplant is on the right of the image.
201902722,n435808,O monitor à direita do outro monitor tem que cor?,black,black,query,The monitor is black.
20492039,n335542,Que animal está andando no chão?,birds,bear,query,The birds are walking on the ground.
201902726,n435808,O que está em cima da mesa?,monitor,keyboard,query,The monitor sits on top of the desk.
202100478,n386688,O céu parece brilhante e azul?,no,clear,logical,"No, the sky is blue but dull."
20287967,n317260,Os espectadores à esquerda do batedor e os que estão à direita do batedor estão sentados?,yes,people,logical,"Yes, both the spectators and the spectators are sitting."
20896252,n548534,O recipiente plástico está do lado esquerdo da foto?,yes,right,verify,"Yes, the container is on the left of the image."
201510942,n575770,A mala à direita do tapete é pequena?,no,small,verify,"No, the suitcase is large."
201342263,n157375,Qual é o tamanho do avião?,large,large,query,The plane is large.
20618704,n126087,Que cor tem o relógio de pulso que a mulher está usando?,pink,silver,query,The wrist watch has pink color.
202231873,n232810,De que cor você acha que é o piso de madeira?,dark brown,light brown,query,The floor is dark brown.
201536434,n538684,De que lado da imagem estão os jogadores de beisebol?,right,left,query,The baseball players are on the right of the image.
201975054,n274905,Existe um chapéu colorido ou um lenço de pescoço?,no,no,logical,"No, there is a hat but it is black and white."
201885430,n222297,O que o homem está fazendo?,jumping,jumping,query,The man is jumping.
201654400,n6309,Há um cavalo e uma cerca na imagem?,yes,yes,logical,"Yes, there are both a horse and a fence."
201434287,n545516,Existem tanto caminhões quanto aviões?,no,yes,logical,"No, there is an airplane but no trucks."
201770899,n310625,"O que é isto, um copo ou uma garrafa?",bottle,bottle,choose,This is a bottle.
202100782,n280089,As jarras estão em cima do quê?,stove,shelf,query,The jars are sitting on top of the stove.
201068686,n159802,O que a pessoa asiática perto da garrafa de água está usando?,dress shirt,phone,query,The man is wearing a dress shirt.
201068687,n159802,O que o homem está vestindo?,dress shirt,shirt,query,The man is wearing a dress shirt.
20717125,n67005,Que tipo de móveis são fofos?,bed,bed,query,The furniture is a bed.
201556938,n525901,Do que é feita a caneta?,plastic,paper,query,The pen is made of plastic.
201556939,n525901,O que está localizado em cima do papel branco?,pen,pen,query,The pen is on top of the paper.
20756792,n433532,"De que cor é o cabelo, grisalho ou vermelho?",gray,gray,choose,The hair is gray.
201556937,n525901,Que material é a caneta?,plastic,metal,query,The pen is made of plastic.
202285527,n100991,Você vê algum waffle à esquerda do garfo?,yes,yes,verify,"Yes, there are waffles to the left of the fork."
201879573,n290409,O caminhão está na frente da cesta?,yes,yes,verify,"Yes, the truck is in front of the basket."
201795103,n119944,De que cor é o animal grande?,dark brown,brown,query,The elephant is dark brown.
20248178,n49310,O suéter e a camisa social preta têm mangas compridas?,yes,yes,logical,"Yes, both the sweater and the dress shirt are long sleeved."
201156172,n146522,"O que compõe o casaco, tecido ou couro?",cloth,leather,choose,The jacket is made of cloth.
20923001,n480253,O carro está à esquerda ou à direita do veículo que está estacionado na rua?,right,left,choose,The car is to the right of the fire truck.
20245902,n489190,Quem veste uma joelheira?,skateboarder,boy,query,The skateboarder wears a knee pad.
20245900,n489190,Quem está usando um capacete?,skateboarder,boy,query,The skateboarder is wearing a helmet.
